CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment
16795,365,66,414.88,1,2,2,5,122
16796,89,18,305.62,2,1,1,4,211
16800,11,156,1162.65,3,3,2,8,332
16801,163,75,1594.23,1,3,3,7,133
16803,65,24,332.3,2,2,1,5,221
16804,23,60,536.99,3,2,2,7,322
16805,174,98,460.59,1,3,2,6,132
16806,103,93,762.16,1,3,2,6,132
16807,143,67,1121.59,1,2,2,5,122
16808,99,23,288.42,1,1,1,3,111
16809,23,149,914.69,3,3,2,8,332
16810,192,15,309.54,1,1,1,3,111
16811,5,28,547.07,3,2,2,7,322
16812,361,15,479.35,1,1,2,4,112
16813,8,426,1652.18,3,3,3,9,333
16814,14,319,6416.7,3,3,3,9,333
16816,103,28,417.06,1,2,2,5,122
16817,3,86,1604.75,3,3,3,9,333
16818,11,188,3349.57,3,3,3,9,333
16820,96,26,497.61,1,2,2,5,122
16823,227,38,358.38,1,2,1,4,121
16824,16,26,460.64,3,2,2,7,322
16825,39,28,775.18,2,2,2,6,222
16826,51,22,341.7,2,1,1,4,211
16828,93,8,128.5,1,1,1,3,111
16829,157,11,197.22,1,1,1,3,111
16830,39,23,325.91,2,1,1,4,211
16832,184,12,199.15,1,1,1,3,111
16833,1,47,1106.53,3,2,2,7,322
16834,228,24,413.46,1,2,2,5,122
16835,128,10,180.85,1,1,1,3,111
16836,40,11,251.87,2,1,1,4,211
16837,31,165,3170.98,2,3,3,8,233
16838,197,25,588.85,1,2,2,5,122
16839,9,266,16594.35,3,3,3,9,333
16841,37,116,1869.82,2,3,3,8,233
16842,101,63,1264.19,1,2,3,6,123
16843,43,378,10196.57,2,3,3,8,233
16846,50,11,214.32,2,1,1,4,211
16847,43,12,193.44,2,1,1,4,211
16848,53,14,281.42,2,1,1,4,211
16849,187,8,124.57,1,1,1,3,111
16850,334,19,332.41,1,1,1,3,111
16851,4,20,342.45,3,1,1,5,311
16852,10,9,144.91,3,1,1,5,311
16855,24,19,328.4,3,1,1,5,311
16856,15,2,35.4,3,1,1,5,311
16858,369,10,375.69,1,1,1,3,111
16859,145,52,747.81,1,2,2,5,122
16861,60,6,173.76,2,1,1,4,211
16863,31,26,502.8,2,2,2,6,222
16866,141,11,207.74,1,1,1,3,111
16869,23,127,817.12,3,3,2,8,332
16871,22,137,2812.34,3,3,3,9,333
16872,77,7,680.02,2,1,2,5,212
16873,5,279,7123.62,3,3,3,9,333
16875,67,112,2095.53,2,3,3,8,233
16877,12,156,846.62,3,3,2,8,332
16878,84,3,13.3,2,1,1,4,211
16880,31,174,1491.43,2,3,3,8,233
16881,67,1,432,2,1,2,5,212
16882,67,39,705.12,2,2,2,6,222
16883,187,37,272.48,1,2,1,4,121
16884,38,26,429.84,2,2,2,6,222
16885,15,96,450.41,3,3,2,8,332
16887,35,36,192.33,2,2,1,5,221
16889,195,135,1578.67,1,3,3,7,133
16891,2,186,742.43,3,3,2,8,332
16892,1,97,518.19,3,3,2,8,332
16893,367,45,145.93,1,2,1,4,121
16895,65,62,202.27,2,2,1,5,221
16897,299,37,289.78,1,2,1,4,121
16898,26,157,501.03,2,3,2,7,232
16899,8,123,1271.06,3,3,3,9,333
16900,17,79,887.11,3,3,2,8,332
16902,116,44,1706.88,1,2,3,6,123
16903,29,56,363.2,2,2,1,5,221
16904,4,665,3653.75,3,3,3,9,333
16905,5,199,3037.6,3,3,3,9,333
16906,82,86,559.59,2,3,2,7,232
16907,29,140,928.76,2,3,2,7,232
16909,72,18,379.14,2,1,1,4,211
16910,4,545,1508.96,3,3,3,9,333
16912,29,100,2555.58,2,3,3,8,233
16913,290,8,113.44,1,1,1,3,111
16914,36,30,183.76,2,2,1,5,221
16915,9,57,621.68,3,2,2,7,322
16916,24,136,562.41,3,3,2,8,332
16917,277,9,391.52,1,1,2,4,112
16918,50,128,1068.82,2,3,2,7,232
16919,156,326,2592.25,1,3,3,7,133
16921,61,55,154.18,2,2,1,5,221
16923,12,626,7069.08,3,3,3,9,333
16924,21,81,829.89,3,3,2,8,332
16926,371,14,230.25,1,1,1,3,111
16927,116,6,543.05,1,1,2,4,112
16928,80,204,2814.7,2,3,3,8,233
16929,4,77,1295.39,3,3,3,9,333
16930,26,53,378.89,2,2,1,5,221
16931,5,886,4554.87,3,3,3,9,333
16932,53,48,150.23,2,2,1,5,221
16933,1,44,563.23,3,2,2,7,322
16934,55,61,931.03,2,2,2,6,222
16936,26,56,261.9,2,2,1,5,221
16938,9,235,2711.68,3,3,3,9,333
16940,52,305,3049.88,2,3,3,8,233
16942,13,277,1904.99,3,3,3,9,333
16943,212,33,816.73,1,2,2,5,122
16945,22,249,4345.5,3,3,3,9,333
16947,236,21,406.48,1,1,2,4,112
16948,139,19,435.02,1,1,2,4,112
16949,4,60,1286.27,3,2,3,8,323
16950,57,42,1178.56,2,2,2,6,222
16951,135,86,1277.75,1,3,3,7,133
16952,109,16,167.61,1,1,1,3,111
16953,30,1,20.8,2,1,1,4,211
16954,1,54,2085.08,3,2,3,8,323
16955,185,25,518.67,1,2,2,5,122
16956,18,16,308.74,3,1,1,5,311
16957,239,16,416.64,1,1,2,4,112
16959,87,7,117.35,2,1,1,4,211
16960,39,101,507.05,2,3,2,7,232
16961,116,14,234.17,1,1,1,3,111
16963,187,7,110.55,1,1,1,3,111
16965,227,26,201.19,1,2,1,4,121
16966,8,28,2154.97,3,2,3,8,323
16967,189,21,319.02,1,1,1,3,111
16968,4,31,439.43,3,2,2,7,322
16969,39,42,650.41,2,2,2,6,222
16971,38,41,357.21,2,2,1,5,221
16976,267,2,251.52,1,1,1,3,111
16978,78,39,344.33,2,2,1,5,221
16979,4,89,1852,3,3,3,9,333
16980,255,81,1028.46,1,3,2,6,132
16982,61,22,384.06,2,1,1,4,211
16983,13,143,1905.87,3,3,3,9,333
16984,88,400,4459.52,2,3,3,8,233
16985,17,120,5464.12,3,3,3,9,333
16986,30,3,1873.2,2,1,3,6,213
16987,3,128,1616.8,3,3,3,9,333
16988,5,7,126.12,3,1,1,5,311
16989,7,12,1133.25,3,1,2,6,312
16990,219,1,179,1,1,1,3,111
16992,11,93,1614.31,3,3,3,9,333
16996,30,37,1456.96,2,2,3,7,223
16997,288,12,702,1,1,2,4,112
16998,150,4,295,1,1,1,3,111
16999,23,23,484.82,3,1,2,6,312
17001,1,169,3989.57,3,3,3,9,333
17002,86,49,1493.73,2,2,3,7,223
17004,46,43,1312.14,2,2,3,7,223
17006,5,44,781.78,3,2,2,7,322
17007,51,52,889.93,2,2,2,6,222
17010,18,11,195.36,3,1,1,5,311
17011,30,15,270.9,2,1,1,4,211
17014,8,72,583.43,3,2,2,7,322
17015,29,214,1838.61,2,3,3,8,233
17017,3,252,8694.26,3,3,3,9,333
17018,41,16,920.1,2,1,2,5,212
17019,11,228,1258.08,3,3,3,9,333
17022,31,7,71,2,1,1,4,211
17024,45,3,95.85,2,1,1,4,211
17025,61,9,357.77,2,1,1,4,211
17026,185,4,154.83,1,1,1,3,111
17027,79,148,877.56,2,3,2,7,232
17029,111,2,716,1,1,2,4,112
17030,64,11,146.87,2,1,1,4,211
17031,12,22,380.35,3,1,1,5,311
17033,86,28,1030.14,2,2,2,6,222
17034,16,30,745.52,3,2,2,7,322
17035,246,28,433.53,1,2,2,5,122
17037,88,75,1267.32,2,3,3,8,233
17038,30,22,112.4,2,1,1,4,211
17040,138,15,449.73,1,1,2,4,112
17041,27,69,1071.49,2,2,2,6,222
17042,3,97,1036.58,3,3,2,8,332
17043,32,102,1735.18,2,3,3,8,233
17044,25,6,948.48,3,1,2,6,312
17045,113,22,339.44,1,1,1,3,111
17046,157,22,642.02,1,1,2,4,112
17047,85,65,1100.9,2,2,2,6,222
17048,118,43,925.35,1,2,2,5,122
17049,3,317,5655.03,3,3,3,9,333
17050,96,308,3185.64,1,3,3,7,133
17051,194,42,240.89,1,2,1,4,121
17052,28,83,399.09,2,3,2,7,232
17053,131,13,498.48,1,1,2,4,112
17054,28,83,1356.33,2,3,3,8,233
17058,82,62,1179.89,2,2,2,6,222
17059,30,514,3080.39,2,3,3,8,233
17060,266,5,234.24,1,1,1,3,111
17061,74,99,5232.23,2,3,3,8,233
17062,314,69,533.33,1,2,2,5,122
17063,21,78,1461.14,3,3,3,9,333
17064,59,61,855.45,2,2,2,6,222
17068,12,296,4552.14,3,3,3,9,333
17069,28,143,2709.7,2,3,3,8,233
17070,114,62,304.24,1,2,1,4,121
17071,28,140,2429.03,2,3,3,8,233
17073,18,174,1446.09,3,3,3,9,333
17075,18,77,834.12,3,3,2,8,332
17076,36,25,841.08,2,2,2,6,222
17078,36,28,378.2,2,2,1,5,221
17079,78,2,118.8,2,1,1,4,211
17080,22,8,287.62,3,1,1,5,311
17081,25,63,288.91,3,2,1,6,321
17082,33,81,2003.85,2,3,3,8,233
17083,109,52,1405.78,1,2,3,6,123
17084,35,149,2747.99,2,3,3,8,233
17085,123,186,1562.4,1,3,3,7,133
17086,7,96,2050.08,3,3,3,9,333
17088,28,115,1991.01,2,3,3,8,233
17090,4,61,1974.65,3,2,3,8,323
17091,3,195,3827.76,3,3,3,9,333
17092,50,124,1774.03,2,3,3,8,233
17094,322,14,302,1,1,1,3,111
17095,23,74,1324.16,3,3,3,9,333
17096,15,48,1022.13,3,2,2,7,322
17097,2,211,954.42,3,3,2,8,332
17100,18,65,971.74,3,2,2,7,322
17101,10,42,1621.73,3,2,3,8,323
17102,262,1,25.5,1,1,1,3,111
17105,159,90,665.78,1,3,2,6,132
17107,33,416,10797.48,2,3,3,8,233
17109,29,116,881.29,2,3,2,7,232
17110,165,12,163.3,1,1,1,3,111
17111,47,29,231.61,2,2,1,5,221
17114,6,123,801.12,3,3,2,8,332
17115,8,39,837.5,3,2,2,7,322
17117,288,9,116.2,1,1,1,3,111
17118,318,10,157.02,1,1,1,3,111
17119,3,35,606.91,3,2,2,7,322
17120,233,18,307.46,1,1,1,3,111
17122,119,7,138.32,1,1,1,3,111
17123,162,9,345.3,1,1,1,3,111
17124,185,31,294.24,1,2,1,4,121
17125,50,35,230.5,2,2,1,5,221
17126,152,248,989.45,1,3,2,6,132
17128,335,14,157.09,1,1,1,3,111
17131,5,134,2463.17,3,3,3,9,333
17133,16,27,4892.24,3,2,3,8,323
17134,107,23,413.2,1,1,2,4,112
17135,16,52,1139.73,3,2,2,7,322
17138,276,24,380.5,1,2,1,4,121
17139,16,477,10650.77,3,3,3,9,333
17140,247,18,454.12,1,1,2,4,112
17142,239,15,579,1,1,2,4,112
17144,1,48,984.57,3,2,2,7,322
17146,106,35,749.78,1,2,2,5,122
17147,23,81,1714.59,3,3,3,9,333
17148,52,9,124.88,2,1,1,4,211
17152,195,14,1689.5,1,1,3,5,113
17153,24,14,213.78,3,1,1,5,311
17154,75,23,329.34,2,1,1,4,211
17155,18,20,251.7,3,1,1,5,311
17157,8,13,319,3,1,1,5,311
17158,32,67,1266.97,2,2,3,7,223
17159,22,101,1538.88,3,3,3,9,333
17160,31,229,3518.03,2,3,3,8,233
17162,29,104,1715.46,2,3,3,8,233
17163,22,5,293.1,3,1,1,5,311
17164,33,144,2467.35,2,3,3,8,233
17165,284,10,158.68,1,1,1,3,111
17166,39,12,206.34,2,1,1,4,211
17169,58,54,835.78,2,2,2,6,222
17171,289,16,224.91,1,1,1,3,111
17172,79,15,317.76,2,1,1,4,211
17173,5,86,3766.6,3,3,3,9,333
17174,218,4,59.9,1,1,1,3,111
17175,44,63,1443.69,2,2,3,7,223
17176,202,15,306.13,1,1,1,3,111
17179,178,80,711.79,1,3,2,6,132
17180,56,125,783.97,2,3,2,7,232
17181,57,23,239.92,2,1,1,4,211
17183,8,73,3347.31,3,3,3,9,333
17186,47,2,144,2,1,1,4,211
17187,227,10,203.95,1,1,1,3,111
17188,11,84,2474.23,3,3,3,9,333
17189,106,60,383.75,1,2,1,4,121
17190,59,19,444.74,2,1,2,5,212
17191,28,236,2093.68,2,3,3,8,233
17193,36,32,1699.3,2,2,3,7,223
17194,274,29,262.62,1,2,1,4,121
17197,30,29,1013.01,2,2,2,6,222
17198,24,96,692.22,3,3,2,8,332
17201,54,38,289.78,2,2,1,5,221
17203,36,148,3560.08,2,3,3,8,233
17204,175,57,1564.56,1,2,3,6,123
17205,54,13,384.08,2,1,1,4,211
17206,53,7,204.24,2,1,1,4,211
17211,27,211,2317.22,2,3,3,8,233
17212,253,4,226.85,1,1,1,3,111
17213,40,157,2781.23,2,3,3,8,233
17214,60,101,1059.12,2,3,2,7,232
17217,234,9,113.5,1,1,1,3,111
17218,4,271,1951.97,3,3,3,9,333
17219,32,25,114.23,2,2,1,5,221
17220,24,467,3187.55,3,3,3,9,333
17221,7,62,334.48,3,2,1,6,321
17222,65,27,328.65,2,2,1,5,221
17223,310,48,416.89,1,2,2,5,122
17226,309,21,393.49,1,1,2,4,112
17227,19,47,939.32,3,2,2,7,322
17228,16,208,1906.09,3,3,3,9,333
17229,96,47,318.76,1,2,1,4,121
17230,264,69,3638.41,1,2,3,6,123
17231,12,531,3124.72,3,3,3,9,333
17232,3,35,417.77,3,2,2,7,322
17233,35,25,190.88,2,2,1,5,221
17234,183,14,149.89,1,1,1,3,111
17235,25,29,550.06,3,2,2,7,322
17236,13,105,916.13,3,3,2,8,332
17237,11,19,314.69,3,1,1,5,311
17238,3,555,3719.1,3,3,3,9,333
17239,313,15,382.5,1,1,1,3,111
17242,108,40,1135.04,1,2,2,5,122
17243,1,387,8540.05,3,3,3,9,333
17244,53,31,954.9,2,2,2,6,222
17245,205,9,171.45,1,1,1,3,111
17247,15,54,280.09,3,2,1,6,321
17248,120,69,318.65,1,2,1,4,121
17250,4,56,381.97,3,2,1,6,321
17251,363,37,269.83,1,2,1,4,121
17252,117,86,348.91,1,3,1,5,131
17253,18,18,178.26,3,1,1,5,311
17254,5,111,271.19,3,3,1,7,331
17255,41,74,291.48,2,3,1,6,231
17256,107,16,240,1,1,1,3,111
17259,148,116,581.23,1,3,2,6,132
17262,52,12,1253.36,2,1,3,6,213
17263,208,23,63.44,1,1,1,3,111
17265,139,122,550.01,1,3,2,6,132
17266,2,73,296.58,3,3,1,7,331
17267,127,37,317.2,1,2,1,4,121
17268,108,6,763.64,1,1,2,4,112
17272,42,114,2148.63,2,3,3,8,233
17274,35,25,107.82,2,2,1,5,221
17277,228,69,1065.35,1,2,2,5,122
17278,241,15,246.04,1,1,1,3,111
17279,58,9,187.83,2,1,1,4,211
17282,130,89,1685.46,1,3,3,7,133
17284,60,291,1647.48,2,3,3,8,233
17286,22,44,151.37,3,2,1,6,321
17287,26,122,1049.06,2,3,2,7,232
17288,9,140,1417.63,3,3,3,9,333
17289,32,104,931.02,2,3,2,7,232
17290,4,96,513.01,3,3,2,8,332
17291,308,1,550.8,1,1,2,4,112
17293,8,132,1854.06,3,3,3,9,333
17295,29,68,547,2,2,2,6,222
17297,17,49,128.18,3,2,1,6,321
17298,101,30,498.42,1,2,2,5,122
17299,12,55,656.61,3,2,2,7,322
17301,21,59,163.24,3,2,1,6,321
17302,15,79,1135.63,3,3,2,8,332
17303,361,53,250.04,1,2,1,4,121
17306,11,66,8631.31,3,2,3,8,323
17309,95,12,82.75,1,1,1,3,111
17311,78,55,1384.85,2,2,3,7,223
17312,139,14,644.3,1,1,2,4,112
17313,31,24,2328.84,2,2,3,7,223
17314,25,131,2527.92,3,3,3,9,333
17315,2,471,6281.23,3,3,3,9,333
17317,46,9,2600.34,2,1,3,6,213
17320,100,73,1200.62,1,3,3,7,133
17321,8,99,657.16,3,3,2,8,332
17323,15,195,906.52,3,3,2,8,332
17324,18,49,986.48,3,2,2,7,322
17325,280,6,96.8,1,1,1,3,111
17329,14,33,523.11,3,2,2,7,322
17330,23,6,363.9,3,1,1,5,311
17331,124,1,175.2,1,1,1,3,111
17333,86,28,494.25,2,2,2,6,222
17334,302,11,307.02,1,1,1,3,111
17337,151,521,1981.06,1,3,3,7,133
17338,17,721,6493.54,3,3,3,9,333
17339,94,9,243.36,1,1,1,3,111
17340,30,407,12353.29,2,3,3,8,233
17341,157,157,682.29,1,3,2,6,132
17343,355,17,193.64,1,1,1,3,111
17344,46,31,157.62,2,2,1,5,221
17345,15,83,519.69,3,3,2,8,332
17346,4,483,2622.88,3,3,3,9,333
17347,86,1,228.96,2,1,1,4,211
17348,15,213,1156.6,3,3,2,8,332
17349,179,8,98.25,1,1,1,3,111
17350,8,70,1281.32,3,2,3,8,323
17351,36,27,587.15,2,2,2,6,222
17353,129,8,1740,1,1,3,5,113
17354,51,16,1393.06,2,1,3,6,213
17356,312,19,178.22,1,1,1,3,111
17357,24,44,384.39,3,2,1,6,321
17358,303,58,360.81,1,2,1,4,121
17359,11,15,127.86,3,1,1,5,311
17360,17,125,568.24,3,3,2,8,332
17361,49,29,488.2,2,2,2,6,222
17362,239,35,312.23,1,2,1,4,121
17364,1,406,4462.68,3,3,3,9,333
17365,13,465,4767.36,3,3,3,9,333
17367,238,33,167.55,1,2,1,4,121
17368,23,107,1878.87,3,3,3,9,333
17370,73,33,446.18,2,2,2,6,222
17371,17,86,418.4,3,3,2,8,332
17372,41,251,1337.18,2,3,3,8,233
17373,40,57,646.92,2,2,2,6,222
17374,219,28,495.77,1,2,2,5,122
17375,199,69,400.1,1,2,2,5,122
17376,71,24,203.2,2,2,1,5,221
17377,24,404,4058.32,3,3,3,9,333
17379,11,78,389.72,3,3,2,8,332
17381,9,109,20275.61,3,3,3,9,333
17382,65,2,65.4,2,1,1,4,211
17383,4,49,193.39,3,2,1,6,321
17384,19,15,336.4,3,1,1,5,311
17385,15,45,256.11,3,2,1,6,321
17386,8,28,2686.42,3,2,3,8,323
17387,20,76,746.81,3,3,2,8,332
17388,78,15,1259.56,2,1,3,6,213
17389,1,213,31833.68,3,3,3,9,333
17391,164,3,508.8,1,1,2,4,112
17392,307,56,417.27,1,2,2,5,122
17394,219,4,203.87,1,1,1,3,111
17396,39,27,7330.8,2,2,3,7,223
17397,22,89,681.41,3,3,2,8,332
17398,115,38,653.38,1,2,2,5,122
17400,126,206,2097.84,1,3,3,7,133
17402,5,59,2633.85,3,2,3,8,323
17403,36,32,263.92,2,2,1,5,221
17404,4,198,31906.82,3,3,3,9,333
17405,1,82,1031.41,3,3,2,8,332
17406,333,111,2184.42,1,3,3,7,133
17408,163,2,32.65,1,1,1,3,111
17409,185,13,771.85,1,1,2,4,112
17410,16,64,1214.72,3,2,3,8,323
17411,12,41,778.94,3,2,2,7,322
17412,3,66,1258.06,3,2,3,8,323
17414,44,6,778,2,1,2,5,212
17415,80,14,507.84,2,1,2,5,212
17416,30,269,6893.42,2,3,3,8,233
17418,42,30,463.46,2,2,2,6,222
17419,11,206,4226.57,3,3,3,9,333
17420,50,30,598.83,2,2,2,6,222
17422,16,117,1979.37,3,3,3,9,333
17423,46,26,698.41,2,2,2,6,222
17425,19,43,759.17,3,2,2,7,322
17426,8,271,5037.26,3,3,3,9,333
17427,72,2,100.8,2,1,1,4,211
17428,1,328,17256.85,3,3,3,9,333
17429,128,39,524.92,1,2,2,5,122
17430,33,14,265.76,2,1,1,4,211
17431,313,43,403.3,1,2,2,5,122
17432,18,48,365.76,3,2,1,6,321
17433,88,54,303.16,2,2,1,5,221
17434,2,134,2373.82,3,3,3,9,333
17436,2,9,216.3,3,1,1,5,311
17438,254,17,388.45,1,1,2,4,112
17440,157,5,186.42,1,1,1,3,111
17442,37,135,2248.56,2,3,3,8,233
17443,220,1,534.24,1,1,2,4,112
17444,148,135,2940.04,1,3,3,7,133
17446,177,9,120.9,1,1,1,3,111
17447,40,36,541.53,2,2,2,6,222
17449,2,276,2519.21,3,3,3,9,333
17450,8,336,194390.79,3,3,3,9,333
17451,1,100,1721.4,3,3,3,9,333
17453,18,19,486.72,3,1,2,6,312
17454,192,61,517.53,1,2,2,5,122
17455,204,8,131.7,1,1,1,3,111
17456,365,17,249.86,1,1,1,3,111
17457,127,19,1737.7,1,1,3,5,113
17458,15,54,316.5,3,2,1,6,321
17459,43,111,657.3,2,3,2,7,232
17460,94,29,622.43,1,2,2,5,122
17461,23,106,735.82,3,3,2,8,332
17462,60,27,675.69,2,2,2,6,222
17463,16,208,1875.86,3,3,3,9,333
17464,158,9,289.96,1,1,1,3,111
17466,10,41,763.28,3,2,2,7,322
17468,10,5,137,3,1,1,5,311
17469,16,88,1870.97,3,3,3,9,333
17470,45,78,1125.07,2,3,2,7,232
17472,191,174,697.54,1,3,2,6,132
17475,79,14,194.37,2,1,1,4,211
17480,78,29,511.82,2,2,2,6,222
17481,4,82,1255.59,3,3,3,9,333
17483,65,21,414.04,2,1,2,5,212
17486,261,24,396.87,1,2,2,5,122
17489,59,29,376.64,2,2,1,5,221
17490,1,76,2092.32,3,3,3,9,333
17491,1,109,3558.87,3,3,3,9,333
17492,248,12,374.57,1,1,1,3,111
17495,8,27,497.56,3,2,2,7,322
17496,359,10,271.05,1,1,1,3,111
17498,76,17,272.22,2,1,1,4,211
17499,290,40,622.88,1,2,2,5,122
17500,17,5,1138,3,1,2,6,312
17501,221,18,288.6,1,1,1,3,111
17502,9,28,689.1,3,2,2,7,322
17503,3,38,558.96,3,2,2,7,322
17504,206,127,2997.03,1,3,3,7,133
17505,162,52,1145.84,1,2,2,5,122
17506,76,14,302.2,2,1,1,4,211
17507,262,88,605.58,1,3,2,6,132
17508,281,22,387.31,1,1,1,3,111
17509,58,364,6083.64,2,3,3,8,233
17510,25,20,308.48,3,1,1,5,311
17511,3,963,91062.38,3,3,3,9,333
17512,29,105,2924.99,2,3,3,8,233
17513,72,6,513.2,2,1,2,5,212
17514,128,40,208.65,1,2,1,4,121
17515,31,87,639.02,2,3,2,7,232
17516,15,135,764.88,3,3,2,8,332
17517,309,11,153.94,1,1,1,3,111
17519,17,82,1844.02,3,3,3,9,333
17520,54,30,546.81,2,2,2,6,222
17521,30,45,723.21,2,2,2,6,222
17522,2,73,1070.71,3,3,2,8,332
17523,11,33,652.74,3,2,2,7,322
17524,361,6,145,1,1,1,3,111
17525,360,9,422.7,1,1,2,4,112
17526,5,19,1195.9,3,1,3,7,313
17527,54,47,939.37,2,2,2,6,222
17528,1,253,3628.5,3,3,3,9,333
17530,1,390,2367.12,3,3,3,9,333
17531,190,14,296.7,1,1,1,3,111
17534,54,9,223.36,2,1,1,4,211
17535,280,13,164.4,1,1,1,3,111
17536,177,3,76.5,1,1,1,3,111
17537,30,74,887.67,2,3,2,7,232
17538,26,9,98.42,2,1,1,4,211
17540,25,25,578.9,3,2,2,7,322
17542,270,25,170.75,1,2,1,4,121
17545,43,141,642.32,2,3,2,7,232
17548,234,5,103.3,1,1,1,3,111
17549,24,6,148.86,3,1,1,5,311
17550,197,42,267.16,1,2,1,4,121
17551,359,39,290.34,1,2,1,4,121
17552,60,49,930.41,2,2,2,6,222
17553,130,2,1487.6,1,1,3,5,113
17554,1,88,1952.45,3,3,3,9,333
17555,20,105,480.31,3,3,2,8,332
17556,206,6,157.9,1,1,1,3,111
17557,14,34,541.46,3,2,2,7,322
17560,95,26,854.95,1,2,2,5,122
17561,19,45,165.12,3,2,1,6,321
17562,14,63,1122.38,3,2,2,7,322
17564,24,49,454.01,3,2,2,7,322
17566,8,142,869.77,3,3,2,8,332
17567,7,165,4331.48,3,3,3,9,333
17569,332,29,344.14,1,2,1,4,121
17571,50,271,1425.67,2,3,3,8,233
17572,71,12,226.75,2,1,1,4,211
17573,29,25,380.6,2,2,1,5,221
17574,243,8,185.65,1,1,1,3,111
17576,8,402,3564.83,3,3,3,9,333
17578,218,5,143.46,1,1,1,3,111
17579,5,50,448.9,3,2,2,7,322
17580,253,45,215.72,1,2,1,4,121
17581,1,439,11025.24,3,3,3,9,333
17582,236,29,175.27,1,2,1,4,121
17584,7,35,1242.3,3,2,3,8,323
17585,109,208,1116.68,1,3,2,6,132
17588,100,23,1240.2,1,1,3,5,113
17589,60,253,2404.17,2,3,3,8,233
17590,2,196,1468.02,3,3,3,9,333
17591,73,157,2203.67,2,3,3,8,233
17593,4,212,3923.86,3,3,3,9,333
17594,85,50,993.18,2,2,2,6,222
17595,12,82,386.69,3,3,1,7,331
17596,23,265,2806.69,3,3,3,9,333
17597,214,55,2044.37,1,2,3,6,123
17600,18,13,161.67,3,1,1,5,311
17601,239,9,116.01,1,1,1,3,111
17602,2,551,5054.42,3,3,3,9,333
17603,78,11,394.72,2,1,2,5,212
17604,217,63,309.36,1,2,1,4,121
17608,33,56,191.99,2,2,1,5,221
17609,41,233,1105.78,2,3,2,7,232
17611,7,567,3961.12,3,3,3,9,333
17612,53,135,2048.45,2,3,3,8,233
17613,23,306,4544.55,3,3,3,9,333
17614,57,98,386.32,2,3,1,6,231
17615,130,14,329.6,1,1,1,3,111
17616,174,3,571.2,1,1,2,4,112
17618,6,67,930.28,3,2,2,7,322
17619,312,74,214.37,1,3,1,5,131
17620,60,4,81.44,2,1,1,4,211
17621,21,26,1379.9,3,2,3,8,323
17623,33,33,527.05,2,2,2,6,222
17624,15,50,843.48,3,2,2,7,322
17625,18,306,2020.4,3,3,3,9,333
17628,81,5,75.75,2,1,1,4,211
17629,6,123,1814.12,3,3,3,9,333
17630,170,26,503.6,1,2,2,5,122
17631,2,39,528.33,3,2,2,7,322
17633,31,70,1324.84,2,2,3,7,223
17634,36,296,2358.59,2,3,3,8,233
17636,19,20,285.56,3,1,1,5,311
17637,31,35,547.06,2,2,2,6,222
17639,276,7,108.5,1,1,1,3,111
17640,87,5,621.66,2,1,2,5,212
17642,120,40,712.29,1,2,2,5,122
17643,373,8,101.55,1,1,1,3,111
17644,1,157,2895.64,3,3,3,9,333
17646,219,51,1008.39,1,2,2,5,122
17647,65,7,133.06,2,1,1,4,211
17648,61,91,1797.5,2,3,3,8,233
17649,138,52,868.49,1,2,2,5,122
17650,21,8,166.08,3,1,1,5,311
17651,12,232,3945,3,3,3,9,333
17652,25,259,4867.72,3,3,3,9,333
17653,37,44,1207.56,2,2,3,7,223
17654,277,22,117.55,1,1,1,3,111
17655,11,91,2638.94,3,3,3,9,333
17656,73,82,1674.69,2,3,3,8,233
17658,26,19,595.42,2,1,2,5,212
17659,17,158,2999.46,3,3,3,9,333
17660,141,38,178.75,1,2,1,4,121
17663,26,86,1802.91,2,3,3,8,233
17664,19,43,604.64,3,2,2,7,322
17666,4,18,728.16,3,1,2,6,312
17667,66,116,2055.51,2,3,3,8,233
17668,1,15,347.75,3,1,1,5,311
17669,43,68,3406.72,2,2,3,7,223
17670,228,11,205.7,1,1,1,3,111
17671,16,53,1572.71,3,2,3,8,323
17672,50,110,3178.17,2,3,3,8,233
17673,2,218,1594.97,3,3,3,9,333
17674,74,27,551.04,2,2,2,6,222
17675,1,705,20374.28,3,3,3,9,333
17676,4,77,1371.18,3,3,3,9,333
17677,2,303,16345.38,3,3,3,9,333
17678,264,16,298.11,1,1,1,3,111
17679,53,30,1992.11,2,2,3,7,223
17680,24,11,184.4,3,1,1,5,311
17682,10,118,2474.33,3,3,3,9,333
17684,44,15,239.41,2,1,1,4,211
17685,17,127,3155.83,3,3,3,9,333
17686,7,286,5739.46,3,3,3,9,333
17690,30,252,4726.8,2,3,3,8,233
17691,358,19,290.4,1,1,1,3,111
17692,127,46,740.94,1,2,2,5,122
17693,137,16,200.47,1,1,1,3,111
17694,142,15,283.12,1,1,1,3,111
17695,132,35,765.34,1,2,2,5,122
17696,38,115,2285.71,2,3,3,8,233
17697,236,19,338.95,1,1,1,3,111
17698,261,8,154.95,1,1,1,3,111
17700,17,142,2534.64,3,3,3,9,333
17701,253,24,417.95,1,2,2,5,122
17702,30,74,1824.37,2,3,3,8,233
17703,35,55,798.74,2,2,2,6,222
17704,169,31,885.19,1,2,2,5,122
17705,3,103,1823.52,3,3,3,9,333
