folio,site_address,SiteCity,site_zip,sale_date,sale_price,bed,bath,year_built,sq_ft,total_sq_ft,neighborhood,total_stories,qualified,acreage
883661010,5807 WRENWATER DR,LITHIA,33547,6/18/18,251500,4,2.5,2005,1652,2483,Fishhawk West Area,2,Qualified,0.11
768000740,5835 CIRCA FISHHAWK BLVD,LITHIA,33547,10/21/16,253100,3,2.5,2016,1777,2307,Fishhawk West Area,2,Qualified,0.11
774056614,11317 WINTHROP LAKE DR,RIVERVIEW,33578,11/5/15,255000,3,2,2014,1928,2846,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
774056706,11118 GREAT NECK RD,RIVERVIEW,33578,6/30/17,255000,3,2.5,2015,1996,2629,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
744056758,11310 CIRCLE PRESS LN,RIVERVIEW,33578,3/16/17,258100,3,2,2017,1974,2806,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
774056626,11324 GRAND PARK AVE,RIVERVIEW,33578,7/10/15,258800,3,2,2015,1921,3020,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
744056710,11327 GRAND PARK AVE,RIVERVIEW,33578,12/14/16,259000,3,2,2016,1928,2849,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
774056712,11124 GREAT NECK RD,RIVERVIEW,33578,8/31/17,260000,3,2.5,2017,2006,2639,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
744056716,11314 GREAT NECK RD,RIVERVIEW,33578,12/29/15,261200,3,2,2015,1967,3020,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
883293486,16106 BRIDGECROSSING DR,LITHIA,33547,7/6/16,265000,4,3,2009,2686,3470,Fishhawk West Area,2,Qualified,0.11
883661046,5847 WRENWATER DR,LITHIA,33547,3/30/20,265000,4,2.5,2005,1652,2161,Fishhawk West Area,2,Qualified,0.11
744056216,11312 WINTHROP LAKE DR,RIVERVIEW,33578,5/12/17,269000,3,2,2009,1971,2828,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
883295198, *** CONFIDENTIAL SITE *** ***,*******,99999,5/27/16,270000,4,2.5,2013,1962,2566,Fishhawk West Area,2,Qualified,0.11
768001106,13568 CIRCA CROSSING DR,LITHIA,33547,4/4/18,270300,,,2017,,,Fishhawk West Area,,Qualified,0.11
808801102,16011 STARLING CROSSING DR,LITHIA,33547,11/22/19,271000,3,2,2013,1901,2640,Fishhawk West Area,1,Qualified,0.11
768001046,13577 CIRCA CROSSING DR,LITHIA,33547,2/28/17,272000,2,2,2017,1435,2110,Fishhawk West Area,1,Qualified,0.11
744056818,11117 GREAT NECK RD,RIVERVIEW,33578,3/23/18,272500,,,2017,,,N Riverview Area NE of 301 & Alafia Rvr,,Qualified,0.11
768000690,5819 CALDERA RIDGE DR,LITHIA,33547,11/29/16,277100,4,2.5,2016,2148,2812,Fishhawk West Area,2,Qualified,0.11
768000690,5819 CALDERA RIDGE DR,LITHIA,33547,11/29/16,277100,4,2.5,2016,2148,2812,Fishhawk West Area,2,Qualified,0.11
768000698, *** CONFIDENTIAL SITE *** ***,*******,99999,9/2/16,278300,4,2.5,2016,2148,2876,Fishhawk West Area,2,Qualified,0.11
768000692,5817 CALDERA RIDGE DR,LITHIA,33547,12/22/16,279500,4,2.5,2016,2128,2890,Fishhawk West Area,2,Qualified,0.11
768000968,5727 COLONY GLEN RD,LITHIA,33547,10/9/17,281200,4,2.5,2017,2148,2912,Fishhawk West Area,2,Qualified,0.11
768000968,5727 COLONY GLEN RD,LITHIA,33547,10/9/17,281200,4,2.5,2017,2148,2912,Fishhawk West Area,2,Qualified,0.11
744056756,11308 CIRCLE PRESS LN,RIVERVIEW,33578,6/12/17,281500,3,2,2017,1992,2806,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
744056848,11203 GREAT NECK RD,RIVERVIEW,33578,3/30/18,281800,,,2017,,,N Riverview Area NE of 301 & Alafia Rvr,,Qualified,0.11
771925114,5915 CALDERA RIDGE DR,LITHIA,33547,6/27/18,283700,4,2.5,2018,2064,2728,Fishhawk West Area,2,Qualified,0.11
744056516,6204 KENNEBUNK PL,RIVERVIEW,33578,11/29/17,289500,3,2.5,2013,2344,3276,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
768000646,5823 CALDERA RIDGE DR,LITHIA,33547,3/27/17,290600,4,2.5,2017,2128,3050,Fishhawk West Area,2,Qualified,0.11
744056712,11318 GREAT NECK RD,RIVERVIEW,33578,3/10/17,291400,3,2.5,2017,2420,3515,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
744056832,11124 CIRCLE PRESS LN,RIVERVIEW,33578,3/27/18,293800,,,2017,,,N Riverview Area NE of 301 & Alafia Rvr,,Qualified,0.11
768000972,5723 COLONY GLEN RD,LITHIA,33547,10/30/17,294900,4,3,2017,2128,2990,Fishhawk West Area,2,Qualified,0.11
768000972,5723 COLONY GLEN RD,LITHIA,33547,10/30/17,294900,4,3,2017,2128,2990,Fishhawk West Area,2,Qualified,0.11
744056828,11120 CIRCLE PRESS LN,RIVERVIEW,33578,4/12/18,295000,,,2017,,,N Riverview Area NE of 301 & Alafia Rvr,,Qualified,0.11
744056708,11325 GRAND PARK AVE,RIVERVIEW,33578,9/16/16,295200,3,2,2016,1928,3049,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
883295236,5918 EGRET LANDING PL,LITHIA,33547,11/10/15,296000,4,3.5,2011,2786,3357,Fishhawk West Area,2,Qualified,0.11
768000970,5725 COLONY GLEN RD,LITHIA,33547,10/12/17,297300,4,3,2017,2128,2890,Fishhawk West Area,2,Qualified,0.11
768000970,5725 COLONY GLEN RD,LITHIA,33547,10/12/17,297300,4,3,2017,2128,2890,Fishhawk West Area,2,Qualified,0.11
744056714,11316 GREAT NECK RD,RIVERVIEW,33578,9/14/16,298500,3,2,2016,1904,2926,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.11
883295232,5922 EGRET LANDING PL,LITHIA,33547,6/21/16,299000,4,2.5,2012,2673,3256,Fishhawk West Area,2,Qualified,0.11
883296788,5916 GOLDENBARK PL,LITHIA,33547,7/12/16,300000,5,3.5,2010,2456,3138,Fishhawk West Area,2,Qualified,0.11
883296788,5916 GOLDENBARK PL,LITHIA,33547,7/12/16,300000,5,3.5,2010,2456,3138,Fishhawk West Area,2,Qualified,0.11
880783650,5328 CROSSCOURT VIEW DR,LITHIA,33547,7/21/17,300000,3,2.5,2013,2442,3210,Fishhawk West Area,2,Qualified,0.11
880783650,5328 CROSSCOURT VIEW DR,LITHIA,33547,7/21/17,300000,3,2.5,2013,2442,3210,Fishhawk West Area,2,Qualified,0.11
768000850,14129 INDIGO RIDGE LN,LITHIA,33547,3/30/18,300200,4,2.5,2018,2064,2728,Fishhawk West Area,2,Qualified,0.11
768000850,14129 INDIGO RIDGE LN,LITHIA,33547,3/30/18,300200,4,3,2018,2128,2974,Fishhawk West Area,2,Qualified,0.11
771925064,5929 CALDERA RIDGE DR,LITHIA,33547,4/6/18,300500,4,2.5,2018,2128,2890,Fishhawk West Area,2,Qualified,0.11
771925064,5929 CALDERA RIDGE DR,LITHIA,33547,4/6/18,300500,4,2.5,2018,2156,3338,Fishhawk West Area,2,Qualified,0.11
768000432,14320 BARRINGTON STOWERS DR,LITHIA,33547,6/30/15,303100,4,3.5,2015,2495,3200,Fishhawk West Area,2,Qualified,0.11
883295230,5924 EGRET LANDING PL,LITHIA,33547,4/3/18,305000,3,2.5,2012,2426,3022,Fishhawk West Area,2,Qualified,0.11
883295230,5924 EGRET LANDING PL,LITHIA,33547,4/3/18,305000,3,2.5,2012,2426,3022,Fishhawk West Area,2,Qualified,0.11
771925112,5917 CALDERA RIDGE DR,LITHIA,33547,8/13/18,305100,4,3,2018,2128,2890,Fishhawk West Area,2,Qualified,0.11
744056780,11121 WINTHROP LAKE DR,RIVERVIEW,33578,2/23/18,310000,,,2017,,,N Riverview Area NE of 301 & Alafia Rvr,,Qualified,0.11
883296794,5910 GOLDENBARK PL,LITHIA,33547,11/13/18,310000,4,2.5,2010,2678,3699,Fishhawk West Area,2,Qualified,0.11
744056684,11227 GRAND PARK AVE,RIVERVIEW,33578,11/13/15,311500,4,2.5,2015,2486,3753,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
808801026,15932 COURTSIDE VIEW DR,LITHIA,33547,8/27/18,315000,4,2.5,2013,2376,3080,Fishhawk West Area,2,Qualified,0.11
883661280,14202 NATURES RESERVE DR,LITHIA,33547,7/25/17,315700,4,2.5,2017,2930,3580,Fishhawk West Area,2,Qualified,0.11
883661280,14202 NATURES RESERVE DR,LITHIA,33547,7/25/17,315700,4,2.5,2017,2930,3580,Fishhawk West Area,2,Qualified,0.11
768000434,14322 BARRINGTON STOWERS DR,LITHIA,33547,7/6/16,319200,4,3.5,2016,2433,3115,Fishhawk West Area,2,Qualified,0.11
768000434,14322 BARRINGTON STOWERS DR,LITHIA,33547,7/6/16,319200,4,3.5,2016,2433,3115,Fishhawk West Area,2,Qualified,0.11
768000430,14318 BARRINGTON STOWERS DR,LITHIA,33547,10/14/15,319300,4,3.5,2015,2407,3095,Fishhawk West Area,2,Qualified,0.11
883295234,5920 EGRET LANDING PL,LITHIA,33547,5/31/16,320000,4,2.5,2011,2932,3667,Fishhawk West Area,2,Qualified,0.11
883661284,14118 NATURES RESERVE DR,LITHIA,33547,6/12/17,321100,4,3.5,2017,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661284,14118 NATURES RESERVE DR,LITHIA,33547,6/12/17,321100,4,3.5,2017,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661306,14241 NATURES RESERVE DR,LITHIA,33547,11/29/17,322900,4,2.5,2017,2513,3308,Fishhawk West Area,2,Qualified,0.11
883661306,14241 NATURES RESERVE DR,LITHIA,33547,11/29/17,322900,4,2.5,2017,2513,3416,Fishhawk West Area,2,Qualified,0.11
768000416,14304 BARRINGTON STOWERS DR,LITHIA,33547,5/3/16,324000,4,2.5,2015,2911,3561,Fishhawk West Area,2,Qualified,0.11
768000416,14304 BARRINGTON STOWERS DR,LITHIA,33547,5/3/16,324000,4,2.5,2015,2911,3561,Fishhawk West Area,2,Qualified,0.11
808801000,5316 MATCH POINT PL,LITHIA,33547,8/8/19,324000,3,2.5,2013,2388,3270,Fishhawk West Area,2,Qualified,0.11
768000692,5817 CALDERA RIDGE DR,LITHIA,33547,4/24/20,325000,4,2.5,2016,2128,2890,Fishhawk West Area,2,Qualified,0.11
771925140,5908 CALDERA RIDGE DR,LITHIA,33547,7/10/15,325600,5,3,2015,2938,3610,Fishhawk West Area,2,Qualified,0.11
768000624,14125 WHISPER BENCH WAY,LITHIA,33547,3/28/16,325700,5,3,2016,2939,3619,Fishhawk West Area,2,Qualified,0.11
768000624,14125 WHISPER BENCH WAY,LITHIA,33547,3/28/16,325700,5,3,2016,2939,3619,Fishhawk West Area,2,Qualified,0.11
744056732,11225 GREAT NECK RD,RIVERVIEW,33578,12/28/16,326000,4,3.5,2016,2974,4098,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
883661282,14120 NATURES RESERVE DR,LITHIA,33547,8/31/17,326400,5,2.5,2017,2533,3246,Fishhawk West Area,2,Qualified,0.11
883661282,14120 NATURES RESERVE DR,LITHIA,33547,8/31/17,326400,5,2.5,2017,2533,3246,Fishhawk West Area,2,Qualified,0.11
768000622,14123 WHISPER BENCH WAY,LITHIA,33547,9/25/15,327400,4,3,2015,2442,3104,Fishhawk West Area,2,Qualified,0.11
768000620,14121 WHISPER BENCH WAY,LITHIA,33547,8/3/18,328000,4,2.5,2015,2932,3803,Fishhawk West Area,2,Qualified,0.11
768000646,5823 CALDERA RIDGE DR,LITHIA,33547,1/14/20,328000,4,2.5,2017,2128,3050,Fishhawk West Area,2,Qualified,0.11
883661254,14244 NATURES RESERVE DR,LITHIA,33547,1/24/19,329000,4,3.5,2018,2375,3057,Fishhawk West Area,2,Qualified,0.11
883661290,14257 NATURES RESERVE DR,LITHIA,33547,1/12/17,330000,4,2.5,2016,2782,3416,Fishhawk West Area,2,Qualified,0.11
883661290,14257 NATURES RESERVE DR,LITHIA,33547,1/12/17,330000,4,2.5,2016,2782,3416,Fishhawk West Area,2,Qualified,0.11
768000424,14312 BARRINGTON STOWERS DR,LITHIA,33547,1/31/18,330000,4,3.5,2015,2495,3200,Fishhawk West Area,2,Qualified,0.11
768000422,14310 BARRINGTON STOWERS DR,LITHIA,33547,6/7/18,330000,4,3,2015,2380,3062,Fishhawk West Area,2,Qualified,0.11
768000422,14310 BARRINGTON STOWERS DR,LITHIA,33547,6/7/18,330000,4,3.5,2015,2380,3062,Fishhawk West Area,2,Qualified,0.11
883295234,5920 EGRET LANDING PL,LITHIA,33547,6/7/18,330000,4,2.5,2011,2932,3667,Fishhawk West Area,2,Qualified,0.11
883295234,5920 EGRET LANDING PL,LITHIA,33547,6/7/18,330000,4,2.5,2011,2932,3667,Fishhawk West Area,2,Qualified,0.11
883295200,5915 EGRET LANDING PL,LITHIA,33547,6/18/15,332500,5,3,2011,2931,3603,Fishhawk West Area,2,Qualified,0.11
768000418,14306 BARRINGTON STOWERS DR,LITHIA,33547,11/21/16,334100,4,3.5,2016,2628,3341,Fishhawk West Area,2,Qualified,0.11
883661270,14212 NATURES RESERVE DR,LITHIA,33547,11/28/17,334500,4,3.5,2017,2398,3065,Fishhawk West Area,2,Qualified,0.11
883661270,14212 NATURES RESERVE DR,LITHIA,33547,11/28/17,334500,4,3.5,2017,2398,3065,Fishhawk West Area,2,Qualified,0.11
883661242,14268 NATURES RESERVE DR,LITHIA,33547,11/27/17,336000,4,3.5,2017,2350,3012,Fishhawk West Area,2,Qualified,0.11
883661242,14268 NATURES RESERVE DR,LITHIA,33547,11/27/17,336000,4,3.5,2017,2350,3012,Fishhawk West Area,2,Qualified,0.11
883661250,14248 NATURES RESERVE DR,LITHIA,33547,7/28/17,337600,4,3.5,2017,2367,3049,Fishhawk West Area,2,Qualified,0.11
883661262,14236 NATURES RESERVE DR,LITHIA,33547,4/13/18,337700,4,2.5,2018,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661262,14236 NATURES RESERVE DR,LITHIA,33547,4/13/18,337700,4,2.5,2018,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661252,14246 NATURES RESERVE DR,LITHIA,33547,6/20/17,338000,4,3.5,2017,2573,3286,Fishhawk West Area,2,Qualified,0.11
883661252,14246 NATURES RESERVE DR,LITHIA,33547,6/20/17,338000,4,3.5,2017,2573,3286,Fishhawk West Area,2,Qualified,0.11
883295232,5922 EGRET LANDING PL,LITHIA,33547,5/30/19,339000,4,2.5,2012,2673,3256,Fishhawk West Area,2,Qualified,0.11
883296878,16008 LONEOAK VIEW DR,LITHIA,33547,6/14/19,339000,4,3.5,2010,2547,3481,Fishhawk West Area,2,Qualified,0.11
774056590,11245 WINTHROP LAKE DR,RIVERVIEW,33578,6/19/15,339200,4,2.5,2015,2958,4082,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
768000428,14316 BARRINGTON STOWERS DR,LITHIA,33547,3/10/17,339900,4,3.5,2016,2431,3093,Fishhawk West Area,2,Qualified,0.11
768000428,14316 BARRINGTON STOWERS DR,LITHIA,33547,3/10/17,339900,4,3.5,2016,2431,3093,Fishhawk West Area,2,Qualified,0.11
768000426,14314 BARRINGTON STOWERS DR,LITHIA,33547,9/30/16,340300,4,3.5,2016,2461,3153,Fishhawk West Area,2,Qualified,0.11
883661264,14234 NATURES RESERVE DR,LITHIA,33547,4/17/17,340500,5,3,2017,2930,3610,Fishhawk West Area,2,Qualified,0.11
883295228,5926 EGRET LANDING PL,LITHIA,33547,6/11/18,343000,4,2.5,2012,2931,3603,Fishhawk West Area,2,Qualified,0.11
883295228,5926 EGRET LANDING PL,LITHIA,33547,6/11/18,343000,4,2.5,2012,2931,3603,Fishhawk West Area,2,Qualified,0.11
880783680,5308 SAGECREST DR,LITHIA,33547,12/31/19,343000,3,2.5,2014,2434,3244,Fishhawk West Area,2,Qualified,0.11
771925134,5914 CALDERA RIDGE DR,LITHIA,33547,5/31/17,347600,4,3.5,2017,3031,3843,Fishhawk West Area,2,Qualified,0.11
768000426,14314 BARRINGTON STOWERS DR,LITHIA,33547,7/30/19,348000,4,3.5,2016,2461,3153,Fishhawk West Area,2,Qualified,0.11
883661292,14255 NATURES RESERVE DR,LITHIA,33547,8/25/17,348200,4,2.5,2017,2524,3391,Fishhawk West Area,2,Qualified,0.11
883661292,14255 NATURES RESERVE DR,LITHIA,33547,8/25/17,348200,4,2.5,2017,2524,3391,Fishhawk West Area,2,Qualified,0.11
771925132,5916 CALDERA RIDGE DR,LITHIA,33547,4/18/17,348900,4,3.5,2017,3031,3843,Fishhawk West Area,2,Qualified,0.11
771925132,5916 CALDERA RIDGE DR,LITHIA,33547,4/18/17,348900,4,3.5,2017,3031,3843,Fishhawk West Area,2,Qualified,0.11
883661260,14238 NATURES RESERVE DR,LITHIA,33547,10/26/18,349100,4,3.5,2018,2417,3109,Fishhawk West Area,2,Qualified,0.11
883661248,14250 NATURES RESERVE DR,LITHIA,33547,2/15/17,349900,4,2.5,2016,2935,3600,Fishhawk West Area,2,Qualified,0.11
883661248,14250 NATURES RESERVE DR,LITHIA,33547,2/15/17,349900,4,2.5,2016,2935,3600,Fishhawk West Area,2,Qualified,0.11
883661278,14204 NATURES RESERVE DR,LITHIA,33547,8/31/17,351200,4,3.5,2017,2360,3042,Fishhawk West Area,2,Qualified,0.11
768000420,14308 BARRINGTON STOWERS DR,LITHIA,33547,6/30/16,352400,4,3.5,2016,2473,3165,Fishhawk West Area,2,Qualified,0.11
768000420,14308 BARRINGTON STOWERS DR,LITHIA,33547,6/30/16,352400,4,3.5,2016,2473,3165,Fishhawk West Area,2,Qualified,0.11
883661272,14210 NATURES RESERVE DR,LITHIA,33547,3/14/18,355400,4,3.5,2018,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661272,14210 NATURES RESERVE DR,LITHIA,33547,3/14/18,355400,4,3.5,2018,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661314,14233 NATURES RESERVE DR,LITHIA,33547,3/23/17,356700,4,3.5,2017,2380,3042,Fishhawk West Area,2,Qualified,0.11
771925066,5927 CALDERA RIDGE DR,LITHIA,33547,1/9/17,359000,4,3.5,2017,2717,3582,Fishhawk West Area,2,Qualified,0.11
771925066,5927 CALDERA RIDGE DR,LITHIA,33547,1/9/17,359000,4,3.5,2017,2717,3582,Fishhawk West Area,2,Qualified,0.11
883661330,14217 NATURES RESERVE DR,LITHIA,33547,9/29/17,360000,5,3.5,2017,2534,3371,Fishhawk West Area,2,Qualified,0.11
883661330,14217 NATURES RESERVE DR,LITHIA,33547,9/29/17,360000,5,3.5,2017,2534,3371,Fishhawk West Area,2,Qualified,0.11
880801032,16215 BAYBERRY VIEW DR,LITHIA,33547,7/14/18,360000,4,2.5,2014,2365,3054,Fishhawk West Area,2,Qualified,0.11
744056754,11306 CIRCLE PRESS LN,RIVERVIEW,33578,9/28/17,360200,4,3.5,2017,2864,3964,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.11
883661276,14206 NATURES RESERVE DR,LITHIA,33547,12/29/17,361200,4,3.5,2017,2547,3284,Fishhawk West Area,2,Qualified,0.11
883661310,14237 NATURES RESERVE DR,LITHIA,33547,2/23/18,361400,4,3.5,2018,2533,3319,Fishhawk West Area,2,Qualified,0.11
883661274,14208 NATURES RESERVE DR,LITHIA,33547,12/19/17,362100,5,3,2017,2932,3604,Fishhawk West Area,2,Qualified,0.11
883661274,14208 NATURES RESERVE DR,LITHIA,33547,12/19/17,362100,5,3,2017,2932,3604,Fishhawk West Area,2,Qualified,0.11
883661256,14242 NATURES RESERVE DR,LITHIA,33547,12/29/17,362400,4,3.5,2017,2635,3154,Fishhawk West Area,2,Qualified,0.11
883661256,14242 NATURES RESERVE DR,LITHIA,33547,12/29/17,362400,4,3.5,2017,2635,3154,Fishhawk West Area,2,Qualified,0.11
883661326,14221 NATURES RESERVE DR,LITHIA,33547,6/28/18,362800,4,2.5,2018,2715,3593,Fishhawk West Area,2,Qualified,0.11
883661296,14251 NATURES RESERVE DR,LITHIA,33547,12/13/17,362900,4,3.5,2017,2573,3286,Fishhawk West Area,2,Qualified,0.11
883661296,14251 NATURES RESERVE DR,LITHIA,33547,12/13/17,362900,4,3.5,2017,2573,3286,Fishhawk West Area,2,Qualified,0.11
880801008,16313 BAYBERRY VIEW DR,LITHIA,33547,5/24/19,365000,4,2.5,2014,2932,3582,Fishhawk West Area,2,Qualified,0.11
883661276,14206 NATURES RESERVE DR,LITHIA,33547,6/24/19,365000,4,3.5,2017,2547,3284,Fishhawk West Area,2,Qualified,0.11
883661278,14204 NATURES RESERVE DR,LITHIA,33547,7/10/20,365000,4,3.5,2017,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661332,14215 NATURES RESERVE DR,LITHIA,33547,6/29/17,365200,5,3,2017,2932,3582,Fishhawk West Area,2,Qualified,0.11
883661332,14215 NATURES RESERVE DR,LITHIA,33547,6/29/17,365200,5,3,2017,2932,3582,Fishhawk West Area,2,Qualified,0.11
880783682,5306 SAGECREST DR,LITHIA,33547,3/1/19,369900,4,2.5,2013,2880,3615,Fishhawk West Area,2,Qualified,0.11
883661244,14266 NATURES RESERVE DR,LITHIA,33547,9/28/17,372400,5,3,2017,2910,3590,Fishhawk West Area,2,Qualified,0.11
883661244,14266 NATURES RESERVE DR,LITHIA,33547,9/28/17,372400,5,3,2017,2910,3590,Fishhawk West Area,2,Qualified,0.11
883661300,14247 NATURES RESERVE DR,LITHIA,33547,6/6/18,372700,4,3.5,2018,2615,3132,Fishhawk West Area,2,Qualified,0.11
883661300,14247 NATURES RESERVE DR,LITHIA,33547,6/6/18,372700,4,3.5,2018,2735,3252,Fishhawk West Area,2,Qualified,0.11
883661294,14253 NATURES RESERVE DR,LITHIA,33547,2/27/18,373800,4,3.5,2018,2360,3042,Fishhawk West Area,2,Qualified,0.11
883661294,14253 NATURES RESERVE DR,LITHIA,33547,2/27/18,373800,4,3.5,2018,2436,3118,Fishhawk West Area,2,Qualified,0.11
883661286,14116 NATURES RESERVE DR,LITHIA,33547,4/5/18,375000,4,3.5,2018,2383,3050,Fishhawk West Area,2,Qualified,0.11
883661314,14233 NATURES RESERVE DR,LITHIA,33547,2/24/20,375000,4,3.5,2017,2380,3222,Fishhawk West Area,2,Qualified,0.11
883661302,14245 NATURES RESERVE DR,LITHIA,33547,6/5/18,376300,5,3,2018,2734,3589,Fishhawk West Area,2,Qualified,0.11
883661328,14219 NATURES RESERVE DR,LITHIA,33547,9/28/17,377500,4,2.5,2017,2932,3604,Fishhawk West Area,2,Qualified,0.11
883661328,14219 NATURES RESERVE DR,LITHIA,33547,9/28/17,377500,4,2.5,2017,2932,3680,Fishhawk West Area,2,Qualified,0.11
883661258,14240 NATURES RESERVE DR,LITHIA,33547,4/27/18,379000,5,3,2018,2946,3582,Fishhawk West Area,2,Qualified,0.11
883661258,14240 NATURES RESERVE DR,LITHIA,33547,4/27/18,379000,5,3,2018,2946,3582,Fishhawk West Area,2,Qualified,0.11
883661298,14249 NATURES RESERVE DR,LITHIA,33547,4/9/18,379200,4,3.5,2018,2930,3610,Fishhawk West Area,2,Qualified,0.11
883661298,14249 NATURES RESERVE DR,LITHIA,33547,4/9/18,379200,4,2.5,2018,2930,3772,Fishhawk West Area,2,Qualified,0.11
883661304,14243 NATURES RESERVE DR,LITHIA,33547,5/25/18,381700,4,3.5,2018,2417,3109,Fishhawk West Area,2,Qualified,0.11
883661304,14243 NATURES RESERVE DR,LITHIA,33547,5/25/18,381700,4,3.5,2018,2441,3178,Fishhawk West Area,2,Qualified,0.11
883661312,14235 NATURES RESERVE DR,LITHIA,33547,11/29/18,384000,5,3,2018,2682,3537,Fishhawk West Area,2,Qualified,0.11
880801020,16227 BAYBERRY VIEW DR,LITHIA,33547,3/29/19,385000,4,3.5,2013,2595,3312,Fishhawk West Area,2,Qualified,0.11
883661240,14270 NATURES RESERVE DR,LITHIA,33547,11/7/17,388000,4,3.5,2016,2555,3210,Fishhawk West Area,2,Qualified,0.11
883661240,14270 NATURES RESERVE DR,LITHIA,33547,11/7/17,388000,4,3.5,2016,2988,3210,Fishhawk West Area,2,Qualified,0.11
883661286,14116 NATURES RESERVE DR,LITHIA,33547,2/14/20,390000,4,3.5,2018,2383,3050,Fishhawk West Area,2,Qualified,0.11
881142610,6013 KITERIDGE DR,LITHIA,33547,9/15/15,100,3,2,2002,1475,1979,Fishhawk East Area,1,Unqualified,0.12
881142746,6201 KITERIDGE DR,LITHIA,33547,11/11/16,100,3,2,2002,1385,1672,Fishhawk East Area,1,Unqualified,0.12
881142746,6201 KITERIDGE DR,LITHIA,33547,11/11/16,100,3,2,2002,1385,1672,Fishhawk East Area,1,Unqualified,0.12
883296634,5902 BEACONPARK ST,LITHIA,33547,4/28/17,100,3,2.5,2006,1716,2632,Fishhawk West Area,2,Unqualified,0.12
883530212,5863 MEADOWPARK PL,LITHIA,33547,5/22/17,100,4,2,1999,1343,1857,Fishhawk West Area,1,Unqualified,0.12
883296672,16114 PALMETTOSHADE CT,LITHIA,33547,11/9/17,100,3,2.5,2006,1816,2596,Fishhawk West Area,2,Unqualified,0.12
880800788,15841 STARLING CROSSING DR,LITHIA,33547,11/9/17,100,3,2.5,2011,2437,3319,Fishhawk West Area,2,Unqualified,0.12
883661086,5864 WRENWATER DR,LITHIA,33547,12/13/17,100,4,2,2006,1518,2292,Fishhawk West Area,2,Unqualified,0.12
881142606,6017 KITERIDGE DR,LITHIA,33547,4/5/18,100,3,2,2002,1896,2256,Fishhawk East Area,2,Unqualified,0.12
881142726,6145 KITERIDGE DR,LITHIA,33547,5/4/18,100,3,2,2003,1568,2025,Fishhawk East Area,1,Unqualified,0.12
881142726,6145 KITERIDGE DR,LITHIA,33547,5/4/18,100,3,2,2003,1568,2025,Fishhawk East Area,1,Unqualified,0.12
883661066,5827 WRENWATER DR,LITHIA,33547,5/8/18,100,3,2.5,2006,1656,2144,Fishhawk West Area,2,Unqualified,0.12
808800978,5403 MATCH POINT PL,LITHIA,33547,2/15/19,100,3,2,2013,1956,2608,Fishhawk West Area,1,Unqualified,0.12
883533404,6171 SKYLARKCREST DR,LITHIA,33547,4/25/19,100,4,2,2003,1350,1672,Fishhawk West Area,1,Unqualified,0.12
883661064,5829 WRENWATER DR,LITHIA,33547,4/25/19,100,4,2,2006,1365,1659,Fishhawk West Area,1,Unqualified,0.12
883661092,5858 WRENWATER DR,LITHIA,33547,8/22/19,100,4,2,2006,1365,1659,Fishhawk West Area,1,Unqualified,0.12
881142614,6009 KITERIDGE DR,LITHIA,33547,8/22/19,100,4,2,2002,1410,2190,Fishhawk East Area,2,Unqualified,0.12
768000840,5709 VILLAGE CENTER DR,LITHIA,33547,9/9/19,100,4,2.5,2017,2148,2928,Fishhawk West Area,2,Unqualified,0.12
808801014,5302 MATCH POINT PL,LITHIA,33547,12/10/19,100,3,2,2013,1929,2714,Fishhawk West Area,1,Unqualified,0.12
875190063,5129 FAIRWAY ONE DR,VALRICO,33596,3/24/20,100,3,2,2005,1356,2317,Riverhills Area,1,Unqualified,0.12
883533424,6127 SKYLARKCREST DR,LITHIA,33547,6/4/20,100,3,2,2003,1342,1956,Fishhawk West Area,1,Qualified,0.12
883530896,5814 TANAGERLAKE RD,LITHIA,33547,6/4/20,100,4,2,2000,1352,1666,Fishhawk West Area,1,Qualified,0.12
